,Bell No,Actual Time,Confidence
683,5,226140.0,1.0
684,7,226370.0,1.0
685,4,226650.0,1.0
686,6,226910.0,1.0
687,8,227170.0,0.8902661419418172
688,2,227660.0,0.9730813356812547
689,3,228000.0,1.0
690,1,228390.0,1.0
691,7,228520.0,1.0
692,5,228710.0,1.0
693,6,229030.0,1.0
694,4,229310.0,0.9854648054505074
695,8,229430.0,1.0
696,3,229920.0,1.0
697,2,230150.0,0.9824215343600248
698,1,230480.0,0.9768114985418886
699,5,230630.0,1.0
700,7,230890.0,1.0
701,4,231230.0,1.0
702,6,231440.0,0.9809587609429666
703,8,231650.0,0.9771486982660921
704,2,232180.0,0.9924384031931966
705,3,232530.0,1.0
706,5,232740.0,1.0
707,1,232950.0,0.9720008875371253
708,4,233190.0,1.0
709,7,233510.0,1.0
710,6,233800.0,1.0
711,8,233910.0,0.9928625058184113
712,2,234350.0,1.0
713,5,234630.0,1.0
714,3,234850.0,1.0
715,4,235030.0,1.0
716,1,235340.0,1.0
717,6,235690.0,1.0
718,7,235950.0,1.0
719,8,236170.0,0.9118799037667376
720,5,236700.0,1.0
721,2,236950.0,1.0
722,3,237170.0,1.0
723,1,237440.0,0.8953957383842758
724,4,237790.0,1.0
725,7,238020.0,0.9706225022894679
726,6,238280.0,1.0
727,8,238560.0,1.0
728,5,238860.0,1.0
729,3,239050.0,1.0
730,2,239300.0,0.9354054425515682
731,4,239600.0,1.0
732,1,239910.0,1.0
733,6,240180.0,0.949472269278461
734,7,240400.0,0.9861300890047906
735,8,240740.0,1.0
736,3,241280.0,0.9534761811599758
737,5,241470.0,1.0
738,2,241780.0,0.7910573413481204
739,1,241980.0,0.860350668509939
740,4,242310.0,1.0
741,7,242550.0,1.0
742,6,242790.0,1.0
743,8,243100.0,0.9921615985969203
744,3,243390.0,0.9901847209594512
745,2,243650.0,1.0
746,5,243910.0,0.9473000431947953
747,4,244140.0,1.0
748,1,244470.0,0.9870890657193008
749,6,244730.0,1.0
750,7,244970.0,1.0
751,8,245250.0,0.9834512656735416
752,2,245680.0,0.9749562970550462
753,3,246110.0,0.9900568984453818
754,4,246330.0,1.0
755,5,246590.0,1.0
